links_link,links_title_name,links_title_url,links_title_category,links_title_tags_name,links_title_tags_url,links_title_location,links_title_date
https://nepalmonitor.org/reports/district/dang?page=7,Hospital denies check-up of fever patient in Ghorahi,https://nepalmonitor.org/reports/view/29260,Governance /,Covid-19,https://nepalmonitor.org/reports/tag/19,"Province 5, Dang, Ghorahi",29-May-20
https://nepalmonitor.org/reports/district/dang?page=7,Demonstration in Dang demanding action against perpetrators of murder case in Rukum West,https://nepalmonitor.org/reports/view/29206,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Lamahi",27-May-20
https://nepalmonitor.org/reports/district/dang?page=7,Man arrested on the charge of rape in Dang,https://nepalmonitor.org/reports/view/29209,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Shantinagar, Ward 5",26-May-20
https://nepalmonitor.org/reports/district/dang?page=7,Man arrested on the charge of rape in Dang,https://nepalmonitor.org/reports/view/29209,GBV /,Children’s Rights,https://nepalmonitor.org/reports/tag/10,"Province 5, Dang, Shantinagar, Ward 5",26-May-20
https://nepalmonitor.org/reports/district/dang?page=7,Six arrested on the charge inhuman treatment towards woman in Dang,https://nepalmonitor.org/reports/view/29205,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang",25-May-20
https://nepalmonitor.org/reports/district/dang?page=7,Excavator set on fire in Dang,https://nepalmonitor.org/reports/view/29130,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Tulsipur",23-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Locals protest against plan to set up quarantine in Ward 14 of Ghorahi,https://nepalmonitor.org/reports/view/29084,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Ghorahi, Ward 14",22-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Locals protest against plan to set up quarantine in Ward 14 of Ghorahi,https://nepalmonitor.org/reports/view/29084,Governance /,Covid-19,https://nepalmonitor.org/reports/tag/19,"Province 5, Dang, Ghorahi, Ward 14",22-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Indian laborers protest in Dang demanding to let them go back to their own country,https://nepalmonitor.org/reports/view/29043,Covid-19 /,Covid-19,https://nepalmonitor.org/reports/tag/19,"Province 5, Dang",19-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Indian laborers protest in Dang demanding to let them go back to their own country,https://nepalmonitor.org/reports/view/29043,Covid-19 /,Labor Rights,https://nepalmonitor.org/reports/tag/7,"Province 5, Dang",19-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Locals protest against cement industry for operating during lockdown in Dang,https://nepalmonitor.org/reports/view/29055,Covid-19 /,Covid-19,https://nepalmonitor.org/reports/tag/19,"Province 5, Dang, Lamahi, Ward 7",19-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Locals protest against cement industry for operating during lockdown in Dang,https://nepalmonitor.org/reports/view/29055,Covid-19 /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Lamahi, Ward 7",19-May-20
https://nepalmonitor.org/reports/district/dang?page=8,15-year-old girl gang-raped in Dang,https://nepalmonitor.org/reports/view/29111,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Tulsipur, Ward 18",18-May-20
https://nepalmonitor.org/reports/district/dang?page=8,15-year-old girl gang-raped in Dang,https://nepalmonitor.org/reports/view/29111,GBV /,Children’s Rights,https://nepalmonitor.org/reports/tag/10,"Province 5, Dang, Tulsipur, Ward 18",18-May-20
https://nepalmonitor.org/reports/district/dang?page=8,"Cricket Association of Nepal, Dang district chapter's building vandalized",https://nepalmonitor.org/reports/view/29033,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Ghorahi, Ward 17",17-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Youth arrested on the charge of rape in Ghorahi Dang,https://nepalmonitor.org/reports/view/28979,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Ghorahi, Ward 10",14-May-20
https://nepalmonitor.org/reports/district/dang?page=8,One arrested on the charge of rape in Dang,https://nepalmonitor.org/reports/view/29026,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Tulsipur, Ward 7",14-May-20
https://nepalmonitor.org/reports/district/dang?page=8,One arrested on the charge of rape in Dang,https://nepalmonitor.org/reports/view/29026,GBV /,Children’s Rights,https://nepalmonitor.org/reports/tag/10,"Province 5, Dang, Tulsipur, Ward 7",14-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Youth assaults two men with Khukhuri in Dang,https://nepalmonitor.org/reports/view/28934,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Tulsipur, Ward 6",11-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Man attempts rapes on a teenager in Dang,https://nepalmonitor.org/reports/view/28950,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Gadhawa, Ward 6",11-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Man attempts rapes on a teenager in Dang,https://nepalmonitor.org/reports/view/28950,GBV /,Children’s Rights,https://nepalmonitor.org/reports/tag/10,"Province 5, Dang, Gadhawa, Ward 6",11-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Man arrested on the charge of sexual assault on minor girls in Dang,https://nepalmonitor.org/reports/view/28968,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Ghorahi, Ward 11",10-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Man arrested on the charge of sexual assault on minor girls in Dang,https://nepalmonitor.org/reports/view/28968,GBV /,Children’s Rights,https://nepalmonitor.org/reports/tag/10,"Province 5, Dang, Ghorahi, Ward 11",10-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Businesspersons on strike protesting police brutality,https://nepalmonitor.org/reports/view/28839,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Tulsipur",9-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Businesspersons on strike protesting police brutality,https://nepalmonitor.org/reports/view/28839,Governance /,Covid-19,https://nepalmonitor.org/reports/tag/19,"Province 5, Dang, Tulsipur",9-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Sexual Abuse Accused Arrested,https://nepalmonitor.org/reports/view/28888,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Tulsipur, Ward 3",9-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Man arrested for raping 15-year-old girl in Dang,https://nepalmonitor.org/reports/view/28761,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Dangisharan, Ward 8",2-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Man arrested for raping 15-year-old girl in Dang,https://nepalmonitor.org/reports/view/28761,GBV /,Children’s Rights,https://nepalmonitor.org/reports/tag/10,"Province 5, Dang, Dangisharan, Ward 8",2-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Youth arrested in Dang on charge of rape,https://nepalmonitor.org/reports/view/29892,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Tulsipur, Ward 16",1-May-20
https://nepalmonitor.org/reports/district/dang?page=8,Four hunters arrested with a homemade gun,https://nepalmonitor.org/reports/view/28598,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Shantinagar, Ward 5",22-Apr-20
https://nepalmonitor.org/reports/district/dang?page=8,Woman kills husband,https://nepalmonitor.org/reports/view/28533,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Banglachuli, Ward 5",17-Apr-20
https://nepalmonitor.org/reports/district/dang?page=8,Locals protest against setting up quarantine in school in Lamahi,https://nepalmonitor.org/reports/view/28304,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Lamahi, Ward 3",1-Apr-20
https://nepalmonitor.org/reports/district/dang?page=8,Locals protest against setting up quarantine in school in Lamahi,https://nepalmonitor.org/reports/view/28304,Governance /,Covid-19,https://nepalmonitor.org/reports/tag/19,"Province 5, Dang, Lamahi, Ward 3",1-Apr-20
https://nepalmonitor.org/reports/district/dang?page=8,Man dies in brother's attack in Dang,https://nepalmonitor.org/reports/view/28324,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Rajpur, Ward 1",1-Apr-20
https://nepalmonitor.org/reports/district/dang?page=8,"Ward secretary, who kicked out tenant nurse from his house, arrested",https://nepalmonitor.org/reports/view/28296,Human Rights /,Human Rights,https://nepalmonitor.org/reports/tag/15,"Province 5, Dang, Ghorahi, Ward 2",31-Mar-20
https://nepalmonitor.org/reports/district/dang?page=8,"Ward secretary, who kicked out tenant nurse from his house, arrested",https://nepalmonitor.org/reports/view/28296,Human Rights /,Covid-19,https://nepalmonitor.org/reports/tag/19,"Province 5, Dang, Ghorahi, Ward 2",31-Mar-20
https://nepalmonitor.org/reports/district/dang?page=8,Parked bus torched in Dang,https://nepalmonitor.org/reports/view/28179,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Tulsipur",18-Mar-20
https://nepalmonitor.org/reports/district/dang?page=8,Brick kiln worker arrested on charge of rape,https://nepalmonitor.org/reports/view/28150,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Tulsipur, Ward 4",17-Mar-20
https://nepalmonitor.org/reports/district/dang?page=9,Three held on khukuri attack charge,https://nepalmonitor.org/reports/view/28111,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Tulsipur, Ward 5",16-Mar-20
https://nepalmonitor.org/reports/district/dang?page=9,Ward chairperson assaults the staff,https://nepalmonitor.org/reports/view/28085,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Ghorahi, Ward 4",5-Mar-20
https://nepalmonitor.org/reports/district/dang?page=9,Complaint filed against rape accused in Tulsipur,https://nepalmonitor.org/reports/view/28015,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Tulsipur, Ward 12",4-Mar-20
https://nepalmonitor.org/reports/district/dang?page=9,Tharuhat bandh affects life in Dang,https://nepalmonitor.org/reports/view/27998,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Lamahi",3-Mar-20
https://nepalmonitor.org/reports/district/dang?page=9,Ward office padlocked protesting decision to move the ward office,https://nepalmonitor.org/reports/view/28020,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Tulsipur, Ward 4",3-Mar-20
https://nepalmonitor.org/reports/district/dang?page=9,Accused of raping a teenager arrested,https://nepalmonitor.org/reports/view/27797,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Babai, Ward 3",12-Feb-20
https://nepalmonitor.org/reports/district/dang?page=9,Accused of raping a teenager arrested,https://nepalmonitor.org/reports/view/27797,GBV /,Children’s Rights,https://nepalmonitor.org/reports/tag/10,"Province 5, Dang, Babai, Ward 3",12-Feb-20
https://nepalmonitor.org/reports/district/dang?page=9,Complaint Filed Against Police at District Administration Office,https://nepalmonitor.org/reports/view/27828,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Rajpur, Ward 7",11-Feb-20
https://nepalmonitor.org/reports/district/dang?page=9,Teacher accused of beating student in Dang,https://nepalmonitor.org/reports/view/27667,Children’s Rights /,Children’s Rights,https://nepalmonitor.org/reports/tag/10,"Province 5, Dang, Ghorahi, Ward 13",3-Feb-20
https://nepalmonitor.org/reports/district/dang?page=9,Teacher accused of beating student in Dang,https://nepalmonitor.org/reports/view/27667,Children’s Rights /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Ghorahi, Ward 13",3-Feb-20
https://nepalmonitor.org/reports/district/dang?page=9,Two arrested on the charge of physically assaulting a journalist,https://nepalmonitor.org/reports/view/27626,HRD Issues /,HRD Issues,https://nepalmonitor.org/reports/tag/14,"Province 5, Dang, Tulsipur",1-Feb-20
https://nepalmonitor.org/reports/district/dang?page=9,Youth accused of gang rape arrested,https://nepalmonitor.org/reports/view/27664,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Ghorahi",28-Jan-20
https://nepalmonitor.org/reports/district/dang?page=9,Youth accused of gang rape arrested,https://nepalmonitor.org/reports/view/27664,GBV /,Children’s Rights,https://nepalmonitor.org/reports/tag/10,"Province 5, Dang, Ghorahi",28-Jan-20
https://nepalmonitor.org/reports/district/dang?page=9,Man arrested on charge of raping sister-in-law,https://nepalmonitor.org/reports/view/27683,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang",26-Jan-20
https://nepalmonitor.org/reports/district/dang?page=9,Police arrests man from Dang on sexual abuse charge,https://nepalmonitor.org/reports/view/27540,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Ghorahi, Ward 14",26-Jan-20
https://nepalmonitor.org/reports/district/dang?page=9,Police arrests man from Dang on sexual abuse charge,https://nepalmonitor.org/reports/view/27540,GBV /,Children’s Rights,https://nepalmonitor.org/reports/tag/10,"Province 5, Dang, Ghorahi, Ward 14",26-Jan-20
https://nepalmonitor.org/reports/district/dang?page=9,Accused of rape arrested from Ghorahi,https://nepalmonitor.org/reports/view/27625,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Ghorahi, Ward 13",25-Jan-20
https://nepalmonitor.org/reports/district/dang?page=9,Police arrests elderly man accused of domestic violence,https://nepalmonitor.org/reports/view/27539,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Lamahi, Ward 1",24-Jan-20
https://nepalmonitor.org/reports/district/dang?page=9,Man arrested with a homemade gun,https://nepalmonitor.org/reports/view/27464,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Babai, Ward 1",22-Jan-20
https://nepalmonitor.org/reports/district/dang?page=9,Elderly man kills daughter-in-law in Dang,https://nepalmonitor.org/reports/view/27490,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Gadhawa, Ward 4",22-Jan-20
https://nepalmonitor.org/reports/district/dang?page=9,Police arrests teenager on rape charge in Tulsipur,https://nepalmonitor.org/reports/view/27405,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Tulsipur, Ward 9",15-Jan-20
https://nepalmonitor.org/reports/district/dang?page=9,Police arrests youth for raping elderly woman,https://nepalmonitor.org/reports/view/27371,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Shantinagar, Ward 4",15-Jan-20
https://nepalmonitor.org/reports/district/dang?page=9,Dang district member of Biplav outfit arrested,https://nepalmonitor.org/reports/view/27325,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Tulsipur, Ward 9",13-Jan-20
https://nepalmonitor.org/reports/district/dang?page=9,Chand-led group smears black Road Division head in Dang,https://nepalmonitor.org/reports/view/27314,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang",12-Jan-20
https://nepalmonitor.org/reports/district/dang?page=9,Accused of rape arrested in Dang,https://nepalmonitor.org/reports/view/30060,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang",11-Jan-20
https://nepalmonitor.org/reports/district/dang?page=9,Accused of rape arrested in Dang,https://nepalmonitor.org/reports/view/30060,GBV /,Children’s Rights,https://nepalmonitor.org/reports/tag/10,"Province 5, Dang",11-Jan-20
https://nepalmonitor.org/reports/district/dang?page=10,District member of youth association affiliated to Chand-led CPN arrested,https://nepalmonitor.org/reports/view/27221,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Shantinagar, Ward 4",5-Jan-20
https://nepalmonitor.org/reports/district/dang?page=10,Man arrested with a homemade gun,https://nepalmonitor.org/reports/view/27192,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Ghorahi",2-Jan-20
https://nepalmonitor.org/reports/district/dang?page=10,Attempt of attack on Babai Rural Municipality's Chairperson,https://nepalmonitor.org/reports/view/27585,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Babai, Ward 4",26-Dec-19
https://nepalmonitor.org/reports/district/dang?page=10,Tulsipur man arrested on charge of raping teen,https://nepalmonitor.org/reports/view/27115,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Tulsipur, Ward 13",23-Dec-19
https://nepalmonitor.org/reports/district/dang?page=10,Tulsipur man arrested on charge of raping teen,https://nepalmonitor.org/reports/view/27115,GBV /,Children’s Rights,https://nepalmonitor.org/reports/tag/10,"Province 5, Dang, Tulsipur, Ward 13",23-Dec-19
https://nepalmonitor.org/reports/district/dang?page=10,Man arrested on charge of raping woman,https://nepalmonitor.org/reports/view/27102,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Rapti, Ward 5",16-Dec-19
https://nepalmonitor.org/reports/district/dang?page=10,Police arrests man on the charge of sexual abuse,https://nepalmonitor.org/reports/view/27489,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Tulsipur, Ward 6",8-Dec-19
https://nepalmonitor.org/reports/district/dang?page=10,Bomb detonates amidst elections in Dang,https://nepalmonitor.org/reports/view/26842,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang, Ghorahi, Ward 16",30-Nov-19
https://nepalmonitor.org/reports/district/dang?page=10,Assaulted for voting a different party in Dang,https://nepalmonitor.org/reports/view/26877,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Shantinagar, Ward 2",30-Nov-19
https://nepalmonitor.org/reports/district/dang?page=10,Student leader of Biplav outfit arrested,https://nepalmonitor.org/reports/view/26833,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Ghorahi, Ward 15",28-Nov-19
https://nepalmonitor.org/reports/district/dang?page=10,Ward Chairperson beats the Nepali Congress Cadres,https://nepalmonitor.org/reports/view/26884,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Babai, Ward 6",26-Nov-19
https://nepalmonitor.org/reports/district/dang?page=10,NCP cadre attack Tarun Dal cadre,https://nepalmonitor.org/reports/view/26849,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Tulsipur, Ward 11",25-Nov-19
https://nepalmonitor.org/reports/district/dang?page=10,Accused of rape arrested from Tulsipur,https://nepalmonitor.org/reports/view/27843,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Tulsipur, Ward 4",23-Nov-19
https://nepalmonitor.org/reports/district/dang?page=10,Tarul dal cadres accused of beating youth,https://nepalmonitor.org/reports/view/26778,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang, Shantinagar, Ward 7",22-Nov-19
https://nepalmonitor.org/reports/district/dang?page=10,Tarul dal cadres accused of beating youth,https://nepalmonitor.org/reports/view/26778,Elections /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Shantinagar, Ward 7",22-Nov-19
https://nepalmonitor.org/reports/district/dang?page=10,Police arrests two Chand-led group's cadres from Dang,https://nepalmonitor.org/reports/view/26757,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Tulsipur",19-Nov-19
https://nepalmonitor.org/reports/district/dang?page=10,Police arrests Babai Area In-Charge of Biplov led NCP,https://nepalmonitor.org/reports/view/26690,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Babai, Ward 5",16-Nov-19
https://nepalmonitor.org/reports/district/dang?page=10,Police arrests rural-municipality in-charge of Chand-led group from Dang,https://nepalmonitor.org/reports/view/26698,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Shantinagar, Ward 1",15-Nov-19
https://nepalmonitor.org/reports/district/dang?page=10,Demonstration against land encroachment in Tulsipur,https://nepalmonitor.org/reports/view/27551,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Tulsipur",13-Nov-19
https://nepalmonitor.org/reports/district/dang?page=10,Police arrests 3 on the charge of hosting couple hostage and blackmailing them,https://nepalmonitor.org/reports/view/26570,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Tulsipur, Ward 3",10-Nov-19
https://nepalmonitor.org/reports/district/dang?page=10,A woman assaults son-in-law with khukuri in Ghorahi,https://nepalmonitor.org/reports/view/26494,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Shantinagar, Ward 3",6-Nov-19
https://nepalmonitor.org/reports/district/dang?page=10,Sexual assault inflicted through dogs during armed conflict-Translated by Rhishti,https://nepalmonitor.org/reports/view/26294,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang",22-Oct-19
https://nepalmonitor.org/reports/district/dang?page=10,Sexual assault inflicted through dogs during armed conflict-Translated by Rhishti,https://nepalmonitor.org/reports/view/26294,GBV /,Transitional Justice / Conflict Victims,https://nepalmonitor.org/reports/tag/9,"Province 5, Dang",22-Oct-19
https://nepalmonitor.org/reports/district/dang?page=10,21 Biplav cadres held in Dang,https://nepalmonitor.org/reports/view/26188,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Rajpur, Ward 4",16-Oct-19
https://nepalmonitor.org/reports/district/dang?page=11,One injured in khukuri attack in Dang,https://nepalmonitor.org/reports/view/26124,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Shantinagar, Ward 6",14-Oct-19
https://nepalmonitor.org/reports/district/dang?page=11,One died from assault in Dang,https://nepalmonitor.org/reports/view/26153,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Ghorahi, Ward 15",6-Oct-19
https://nepalmonitor.org/reports/district/dang?page=11,Complaint of human trafficking filed,https://nepalmonitor.org/reports/view/25986,Human Trafficking /,Human Trafficking,https://nepalmonitor.org/reports/tag/1,"Province 5, Dang, Tulsipur",26-Sep-19
https://nepalmonitor.org/reports/district/dang?page=11,Complaint of human trafficking filed,https://nepalmonitor.org/reports/view/25986,Human Trafficking /,Children’s Rights,https://nepalmonitor.org/reports/tag/10,"Province 5, Dang, Tulsipur",26-Sep-19
https://nepalmonitor.org/reports/district/dang?page=11,Police arrests 6 persons protesting against constitution in Dang,https://nepalmonitor.org/reports/view/25933,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Lamahi",23-Sep-19
https://nepalmonitor.org/reports/district/dang?page=11,Accused of incest arrested from Dang,https://nepalmonitor.org/reports/view/25998,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Tulsipur",21-Sep-19
https://nepalmonitor.org/reports/district/dang?page=11,Accused of incest arrested from Dang,https://nepalmonitor.org/reports/view/25998,GBV /,Children’s Rights,https://nepalmonitor.org/reports/tag/10,"Province 5, Dang, Tulsipur",21-Sep-19
https://nepalmonitor.org/reports/district/dang?page=11,"Woman found dead in jungle, police suspect murder",https://nepalmonitor.org/reports/view/25922,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Lamahi, Ward 7",20-Sep-19
https://nepalmonitor.org/reports/district/dang?page=11,Complaint lodged against elderly man on the charge of sexually abusing minor girl,https://nepalmonitor.org/reports/view/25975,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Babai, Ward 7",19-Sep-19
https://nepalmonitor.org/reports/district/dang?page=11,Complaint lodged against elderly man on the charge of sexually abusing minor girl,https://nepalmonitor.org/reports/view/25975,GBV /,Children’s Rights,https://nepalmonitor.org/reports/tag/10,"Province 5, Dang, Babai, Ward 7",19-Sep-19
https://nepalmonitor.org/reports/district/dang?page=11,Two Biplov cadres arrested,https://nepalmonitor.org/reports/view/25877,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang",16-Sep-19
https://nepalmonitor.org/reports/district/dang?page=11,Police arrests two youths on the charge of sexual abuse,https://nepalmonitor.org/reports/view/25535,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Ghorahi, Ward 13",31-Aug-19
https://nepalmonitor.org/reports/district/dang?page=11,Knife attack on a youth in Dang,https://nepalmonitor.org/reports/view/25443,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Ghorahi, Ward 15",24-Aug-19
https://nepalmonitor.org/reports/district/dang?page=11,Doctors of sub-regional academy agitated against Vice-Chancellor,https://nepalmonitor.org/reports/view/25426,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Ghorahi",23-Aug-19
https://nepalmonitor.org/reports/district/dang?page=11,Rapti health sciences institute's security guard accused of misbehaving journalist,https://nepalmonitor.org/reports/view/25442,HRD Issues /,HRD Issues,https://nepalmonitor.org/reports/tag/14,"Province 5, Dang",23-Aug-19
https://nepalmonitor.org/reports/district/dang?page=11,Ncell tower torched in Dang,https://nepalmonitor.org/reports/view/25385,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Shantinagar, Ward 5",19-Aug-19
https://nepalmonitor.org/reports/district/dang?page=11,"Woman and infant found dead in Tulsipur, murder suspected",https://nepalmonitor.org/reports/view/25363,Children’s Rights /,Children’s Rights,https://nepalmonitor.org/reports/tag/10,"Province 5, Dang, Tulsipur, Ward 8",16-Aug-19
https://nepalmonitor.org/reports/district/dang?page=11,"Woman and infant found dead in Tulsipur, murder suspected",https://nepalmonitor.org/reports/view/25363,Children’s Rights /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Tulsipur, Ward 8",16-Aug-19
https://nepalmonitor.org/reports/district/dang?page=11,Vehicle of Banglachuli Rural Municipality set ablaze,https://nepalmonitor.org/reports/view/25221,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Banglachuli",10-Aug-19
https://nepalmonitor.org/reports/district/dang?page=11,Police arrests accused of sexual abuse,https://nepalmonitor.org/reports/view/25486,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Gadhawa, Ward 6",9-Aug-19
https://nepalmonitor.org/reports/district/dang?page=11,Police arrests man in possession of home-made pistol from Dang,https://nepalmonitor.org/reports/view/25115,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Banglachuli, Ward 4",4-Aug-19
https://nepalmonitor.org/reports/district/dang?page=11,Nepali Congress staged demonstration in Tulsipur,https://nepalmonitor.org/reports/view/26697,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Tulsipur",4-Aug-19
https://nepalmonitor.org/reports/district/dang?page=11,Police arrests Chand-led group's member from Dang,https://nepalmonitor.org/reports/view/25133,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Ghorahi, Ward 18",3-Aug-19
https://nepalmonitor.org/reports/district/dang?page=11,Death threat to ex-chairperson of NJF-Dang,https://nepalmonitor.org/reports/view/26516,HRD Issues /,HRD Issues,https://nepalmonitor.org/reports/tag/14,"Province 5, Dang",29-Jul-19
https://nepalmonitor.org/reports/district/dang?page=11,Complaint lodged against rape,https://nepalmonitor.org/reports/view/25026,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Lamahi",23-Jul-19
